,Unnamed: 0,Source,Target,Weight
444771,444771,51-4023.00,51-9041.00,0.00465930583346
444781,444781,51-4023.00,51-9121.00,0.00595771579539
444788,444788,51-4023.00,51-9193.00,0.00490396374437
444794,444794,51-4023.00,51-9196.00,0.00376950900408
444851,444851,51-4031.00,51-4032.00,0.00526589965814
444852,444852,51-4031.00,51-4033.00,0.00428294578603
444853,444853,51-4031.00,51-4034.00,0.00539220590109
444854,444854,51-4031.00,51-4035.00,0.00552984760059
444862,444862,51-4031.00,51-4081.00,0.00594848384646
444866,444866,51-4031.00,51-4122.00,0.00553318682551
444872,444872,51-4031.00,51-5112.00,0.00589605691855
444881,444881,51-4031.00,51-6061.00,0.00456000283292
444882,444882,51-4031.00,51-6062.00,0.00699523911487
444883,444883,51-4031.00,51-6063.00,0.00640301433698
444884,444884,51-4031.00,51-6064.00,0.00664658839492
444892,444892,51-4031.00,51-7041.00,0.00453285547991
444896,444896,51-4031.00,51-8013.00,0.00436610549523
444897,444897,51-4031.00,51-8021.00,0.00698321858707
444898,444898,51-4031.00,51-8031.00,0.0061728958216
444900,444900,51-4031.00,51-8092.00,0.00528692105123
444902,444902,51-4031.00,51-8099.03,0.00556823869809
444909,444909,51-4031.00,51-9032.00,0.00556705957429
444910,444910,51-4031.00,51-9041.00,0.00410826436214
444920,444920,51-4031.00,51-9121.00,0.00471803022436
444921,444921,51-4031.00,51-9122.00,0.00670197256139
444923,444923,51-4031.00,51-9141.00,0.00492118261199
444925,444925,51-4031.00,51-9191.00,0.0062881221825
444927,444927,51-4031.00,51-9193.00,0.00575971687434
444930,444930,51-4031.00,51-9195.04,0.00643354695899
444932,444932,51-4031.00,51-9195.07,0.00643295908842
444933,444933,51-4031.00,51-9196.00,0.0054741935992
444936,444936,51-4031.00,51-9199.01,0.00669270833348
444970,444970,51-4031.00,53-6051.07,0.00599872517463
444974,444974,51-4031.00,53-7021.00,0.005738989286
444985,444985,51-4031.00,53-7072.00,0.00465095939357
444990,444990,51-4032.00,51-4033.00,0.0053567924824
444991,444991,51-4032.00,51-4034.00,0.00624668491731
444992,444992,51-4032.00,51-4035.00,0.00520135972764
444993,444993,51-4032.00,51-4041.00,0.00507634031946
445000,445000,51-4032.00,51-4081.00,0.00454467120283
445004,445004,51-4032.00,51-4122.00,0.00719368836938
445010,445010,51-4032.00,51-5112.00,0.00688861432745
445019,445019,51-4032.00,51-6061.00,0.00559590734192
445020,445020,51-4032.00,51-6062.00,0.00503664520811
445026,445026,51-4032.00,51-7011.00,0.00695076879467
445030,445030,51-4032.00,51-7041.00,0.00644769413878
445031,445031,51-4032.00,51-7042.00,0.0065329050537
445035,445035,51-4032.00,51-8021.00,0.00596236699957
445047,445047,51-4032.00,51-9032.00,0.00544244674358
445048,445048,51-4032.00,51-9041.00,0.00450335077797
445058,445058,51-4032.00,51-9121.00,0.00671159523513
445061,445061,51-4032.00,51-9141.00,0.00619738459141
445065,445065,51-4032.00,51-9193.00,0.0067887148835
445071,445071,51-4032.00,51-9196.00,0.00591430207256
445128,445128,51-4033.00,51-4034.00,0.00419901019141
445129,445129,51-4033.00,51-4035.00,0.00678420537809
445137,445137,51-4033.00,51-4081.00,0.00627627939273
445147,445147,51-4033.00,51-5112.00,0.00615406921356
445156,445156,51-4033.00,51-6061.00,0.00676203863117
445157,445157,51-4033.00,51-6062.00,0.00634601961494
445163,445163,51-4033.00,51-7011.00,0.00674550792259
445167,445167,51-4033.00,51-7041.00,0.00541397139644
445168,445168,51-4033.00,51-7042.00,0.0049985329355
445171,445171,51-4033.00,51-8013.00,0.00527852793227
445177,445177,51-4033.00,51-8099.03,0.00647699717469
445184,445184,51-4033.00,51-9032.00,0.00263254870205
445185,445185,51-4033.00,51-9041.00,0.00572087999672
445195,445195,51-4033.00,51-9121.00,0.00691307314018
445198,445198,51-4033.00,51-9141.00,0.00680687271938
445200,445200,51-4033.00,51-9191.00,0.00665484753763
445202,445202,51-4033.00,51-9193.00,0.00545391618228
445205,445205,51-4033.00,51-9195.04,0.00702496734029
445208,445208,51-4033.00,51-9196.00,0.00405776941402
445265,445265,51-4034.00,51-4035.00,0.00507870860236
445270,445270,51-4034.00,51-4062.00,0.00705388006949
445273,445273,51-4034.00,51-4081.00,0.00687665165998
445276,445276,51-4034.00,51-4121.07,0.00716561836877
445292,445292,51-4034.00,51-6061.00,0.00527823356736
445303,445303,51-4034.00,51-7041.00,0.00690275804878
445307,445307,51-4034.00,51-8013.00,0.00683393160157
445320,445320,51-4034.00,51-9032.00,0.00554123606974
445334,445334,51-4034.00,51-9141.00,0.00489550397691
445344,445344,51-4034.00,51-9196.00,0.00546432287106
445401,445401,51-4035.00,51-4041.00,0.00704234270383
445405,445405,51-4035.00,51-4062.00,0.00407176436629
445408,445408,51-4035.00,51-4081.00,0.00711936734985
445410,445410,51-4035.00,51-4121.06,0.00584478817177
445411,445411,51-4035.00,51-4121.07,0.0067609453172
445412,445412,51-4035.00,51-4122.00,0.00521296673515
445414,445414,51-4035.00,51-4192.00,0.00587976402063
445427,445427,51-4035.00,51-6061.00,0.00584605952886
445429,445429,51-4035.00,51-6063.00,0.00711402611714
445434,445434,51-4035.00,51-7011.00,0.00699867517746
445456,445456,51-4035.00,51-9041.00,0.0059544934069
445463,445463,51-4035.00,51-9082.00,0.00696036621908
445469,445469,51-4035.00,51-9141.00,0.00451438521296
445470,445470,51-4035.00,51-9151.00,0.00696446669233
445479,445479,51-4035.00,51-9196.00,0.00611183357638
445481,445481,51-4035.00,51-9198.00,0.00680820629039
445544,445544,51-4041.00,51-4121.06,0.00711142115891
445679,445679,51-4051.00,51-4122.00,0.0070756860889
445680,445680,51-4051.00,51-4191.00,0.00711076956837
445711,445711,51-4051.00,51-8031.00,0.00492155756316
445712,445712,51-4051.00,51-8091.00,0.00679433461609
445713,445713,51-4051.00,51-8092.00,0.00547349802795
445714,445714,51-4051.00,51-8093.00,0.00650077273028
445716,445716,51-4051.00,51-9011.00,0.00621844271893
445718,445718,51-4051.00,51-9021.00,0.00306792629537
445720,445720,51-4051.00,51-9023.00,0.00678125920473
445733,445733,51-4051.00,51-9121.00,0.00672832520639
445734,445734,51-4051.00,51-9122.00,0.00688856972138
445740,445740,51-4051.00,51-9193.00,0.00645615027494
445743,445743,51-4051.00,51-9195.04,0.00664436278299
445798,445798,51-4051.00,53-7072.00,0.00611834942392
445802,445802,51-4051.00,53-7121.00,0.00669515984452
445828,445828,51-4052.00,51-6063.00,0.00619597684712
445830,445830,51-4052.00,51-6091.00,0.00670401743904
445964,445964,51-4061.00,51-7011.00,0.00702104167729
446072,446072,51-4062.00,51-4122.00,0.00535860968391
446129,446129,51-4062.00,51-9141.00,0.00685946313604
446134,446134,51-4062.00,51-9194.00,0.00703909763737
446135,446135,51-4062.00,51-9195.03,0.00610391910013
446437,446437,51-4072.00,53-7021.00,0.00678223227986
446462,446462,51-4081.00,51-5112.00,0.00686832544373
446463,446463,51-4081.00,51-5113.00,0.00653822459144
446472,446472,51-4081.00,51-6062.00,0.00338499530674
446474,446474,51-4081.00,51-6064.00,0.0068666502241
446482,446482,51-4081.00,51-7041.00,0.00584455486428
446499,446499,51-4081.00,51-9032.00,0.00493934541794
446500,446500,51-4081.00,51-9041.00,0.00632130503864
446523,446523,51-4081.00,51-9196.00,0.00633330114674
446540,446540,51-4081.00,53-3032.00,0.00696002776521
446707,446707,51-4121.06,51-4122.00,0.00611213523721
446709,446709,51-4121.06,51-4192.00,0.00619012085591
446713,446713,51-4121.06,51-5112.00,0.00649289365446
446722,446722,51-4121.06,51-6061.00,0.00689147852544
446725,446725,51-4121.06,51-6064.00,0.00606869466157
446728,446728,51-4121.06,51-6093.00,0.00370450524516
446729,446729,51-4121.06,51-7011.00,0.00709767205697
446751,446751,51-4121.06,51-9041.00,0.00596743950024
446756,446756,51-4121.06,51-9071.07,0.00636582008664
446758,446758,51-4121.06,51-9082.00,0.00668947517355
446759,446759,51-4121.06,51-9083.00,0.00662422476966
446762,446762,51-4121.06,51-9122.00,0.00717163397852
446765,446765,51-4121.06,51-9151.00,0.0063788414328
446770,446770,51-4121.06,51-9195.03,0.00576074783512
446771,446771,51-4121.06,51-9195.04,0.00625986408054
446774,446774,51-4121.06,51-9196.00,0.00651585961186
446776,446776,51-4121.06,51-9198.00,0.00530392137413
446822,446822,51-4121.06,53-7062.00,0.00476035382663
446826,446826,51-4121.06,53-7072.00,0.00636052082463
446837,446837,51-4121.07,51-5112.00,0.00631059253334
446882,446882,51-4121.07,51-9082.00,0.00697291906155
446888,446888,51-4121.07,51-9141.00,0.00621594053525
446889,446889,51-4121.07,51-9151.00,0.00408498191289
446893,446893,51-4121.07,51-9194.00,0.00718144567953
446898,446898,51-4121.07,51-9196.00,0.00523248643848
446900,446900,51-4121.07,51-9198.00,0.00600789780622
446956,446956,51-4122.00,51-4192.00,0.00686884540547
446957,446957,51-4122.00,51-4193.00,0.0054832771883
446969,446969,51-4122.00,51-6061.00,0.00649879880516
446971,446971,51-4122.00,51-6063.00,0.00618607092603
446984,446984,51-4122.00,51-8013.00,0.00519318662527
446988,446988,51-4122.00,51-8092.00,0.00599795803364
446991,446991,51-4122.00,51-9011.00,0.00580221815868
446998,446998,51-4122.00,51-9041.00,0.00646683020441
447009,447009,51-4122.00,51-9122.00,0.00663316621402
447011,447011,51-4122.00,51-9141.00,0.00605123241097
447012,447012,51-4122.00,51-9151.00,0.00488898542087
447018,447018,51-4122.00,51-9195.04,0.00717991442265
447020,447020,51-4122.00,51-9195.07,0.0070635934399
447021,447021,51-4122.00,51-9196.00,0.00492377872726
447023,447023,51-4122.00,51-9198.00,0.0056447212455
447024,447024,51-4122.00,51-9199.01,0.00643271515637
447049,447049,51-4122.00,53-5021.02,0.00506202536813
447051,447051,51-4122.00,53-5022.00,0.00665089702028
447061,447061,51-4122.00,53-7011.00,0.00497079251498
447063,447063,51-4122.00,53-7031.00,0.00638663947244
447069,447069,51-4122.00,53-7062.00,0.0061313864443
447073,447073,51-4122.00,53-7072.00,0.00502309730632
447093,447093,51-4191.00,51-6063.00,0.00700135893619
447094,447094,51-4191.00,51-6064.00,0.00663026506814
447095,447095,51-4191.00,51-6091.00,0.00704978358652
447111,447111,51-4191.00,51-8093.00,0.00664481777852
447112,447112,51-4191.00,51-8099.03,0.00590024654242
447130,447130,51-4191.00,51-9121.00,0.00651137407298
447131,447131,51-4191.00,51-9122.00,0.00545822722158
447134,447134,51-4191.00,51-9151.00,0.00711397451443
447135,447135,51-4191.00,51-9191.00,0.00652161261335
447137,447137,51-4191.00,51-9193.00,0.00325826815876
447140,447140,51-4191.00,51-9195.04,0.00682196755767
447142,447142,51-4191.00,51-9195.07,0.0064001679433
447143,447143,51-4191.00,51-9196.00,0.00689604090724
447145,447145,51-4191.00,51-9198.00,0.00568988265134
447171,447171,51-4191.00,53-5021.02,0.00716181036621
447191,447191,51-4191.00,53-7062.00,0.00652781912821
447195,447195,51-4191.00,53-7072.00,0.00522690036788
447218,447218,51-4192.00,51-6093.00,0.00621218754391
447255,447255,51-4192.00,51-9151.00,0.00564840432959
447260,447260,51-4192.00,51-9195.03,0.00662328611125
447332,447332,51-4193.00,51-6061.00,0.00600188753539
447334,447334,51-4193.00,51-6063.00,0.00567146529522
447348,447348,51-4193.00,51-8021.00,0.00682497113569
447349,447349,51-4193.00,51-8031.00,0.0071258864691
447351,447351,51-4193.00,51-8092.00,0.00550021298863
447374,447374,51-4193.00,51-9141.00,0.00481565134314
447375,447375,51-4193.00,51-9151.00,0.00560848450616
447420,447420,51-4193.00,53-6051.01,0.00670342591848
447421,447421,51-4193.00,53-6051.07,0.00689745413708
447424,447424,51-4193.00,53-7011.00,0.00361935538363
447442,447442,51-4194.00,51-5112.00,0.00602887147735
447452,447452,51-4194.00,51-6062.00,0.00654368826675
447472,447472,51-4194.00,51-8099.03,0.00557620341988
447490,447490,51-4194.00,51-9121.00,0.00556348901893
447497,447497,51-4194.00,51-9193.00,0.00599920378565
447502,447502,51-4194.00,51-9195.07,0.00635917510248
447612,447612,51-5111.00,51-9151.00,0.00653115909521
447678,447678,51-5112.00,51-5113.00,0.00647846305831
447683,447683,51-5112.00,51-6042.00,0.00633869196328
447687,447687,51-5112.00,51-6062.00,0.00463487381449
447689,447689,51-5112.00,51-6064.00,0.00670185153224
447697,447697,51-5112.00,51-7041.00,0.00615166721067
447701,447701,51-5112.00,51-8013.00,0.00710687097629
447707,447707,51-5112.00,51-8099.03,0.00395483548044
447711,447711,51-5112.00,51-9022.00,0.00538108276544
447714,447714,51-5112.00,51-9032.00,0.0042314420478
447722,447722,51-5112.00,51-9082.00,0.00716855038375
447723,447723,51-5112.00,51-9083.00,0.0067791714083
447725,447725,51-5112.00,51-9121.00,0.00457779963504
447726,447726,51-5112.00,51-9122.00,0.00459104000648
447728,447728,51-5112.00,51-9141.00,0.00616547972989
447729,447729,51-5112.00,51-9151.00,0.00440061089077
447732,447732,51-5112.00,51-9193.00,0.00510004856794
447735,447735,51-5112.00,51-9195.04,0.00657833145232
447737,447737,51-5112.00,51-9195.07,0.0044368706212
447738,447738,51-5112.00,51-9196.00,0.00433269923513
447740,447740,51-5112.00,51-9198.00,0.00521172215648
447741,447741,51-5112.00,51-9199.01,0.00458597155165
447789,447789,51-5112.00,53-7071.00,0.00711141323441
447790,447790,51-5112.00,53-7072.00,0.00573700366465
447803,447803,51-5113.00,51-6062.00,0.00581932909198
447805,447805,51-5113.00,51-6064.00,0.00719908778748
447830,447830,51-5113.00,51-9032.00,0.00595295495549
447854,447854,51-5113.00,51-9196.00,0.00612740814864
447902,447902,51-5113.00,53-7062.00,0.00679651998232
447912,447912,51-6011.00,51-6031.00,0.00695036714045
447925,447925,51-6011.00,51-7021.00,0.00660536616905
447996,447996,51-6011.00,53-5021.01,0.00675417980218
447997,447997,51-6011.00,53-5021.02,0.00702200061295
448219,448219,51-6031.00,53-4021.00,0.00638948297893
448369,448369,51-6042.00,51-6063.00,0.00653346933889
448378,448378,51-6042.00,51-7041.00,0.00559701678535
448392,448392,51-6042.00,51-9022.00,0.00609855628857
448395,448395,51-6042.00,51-9032.00,0.00682943054006
448406,448406,51-6042.00,51-9121.00,0.00574885022935
448413,448413,51-6042.00,51-9193.00,0.00708899481296
448634,448634,51-6052.00,51-9195.03,0.00646417775542
448696,448696,51-6061.00,51-6063.00,0.00657964689433
448697,448697,51-6061.00,51-6064.00,0.0062309246213
448705,448705,51-6061.00,51-7041.00,0.00588233396077
448709,448709,51-6061.00,51-8013.00,0.00705549799081
448711,448711,51-6061.00,51-8031.00,0.0063742975305
448722,448722,51-6061.00,51-9032.00,0.00461502319975
448723,448723,51-6061.00,51-9041.00,0.00522788398521
448733,448733,51-6061.00,51-9121.00,0.00577680712562
448734,448734,51-6061.00,51-9122.00,0.0067205763684
448736,448736,51-6061.00,51-9141.00,0.00656872681686
448746,448746,51-6061.00,51-9196.00,0.00490345498695
448804,448804,51-6062.00,51-6064.00,0.00415913455336
448808,448808,51-6062.00,51-7011.00,0.00656536349991
448812,448812,51-6062.00,51-7041.00,0.00431627384623
448822,448822,51-6062.00,51-8099.03,0.00542001925806
448826,448826,51-6062.00,51-9022.00,0.00620974915067
448829,448829,51-6062.00,51-9032.00,0.00291063965946
448830,448830,51-6062.00,51-9041.00,0.00596464926089
448840,448840,51-6062.00,51-9121.00,0.00494852258528
448847,448847,51-6062.00,51-9193.00,0.00499766907794
448853,448853,51-6062.00,51-9196.00,0.00450510781094
448870,448870,51-6062.00,53-3032.00,0.00617721658676
448896,448896,51-6062.00,53-7032.00,0.00666213696299
448910,448910,51-6063.00,51-6064.00,0.00702264750595
448911,448911,51-6063.00,51-6091.00,0.00522314236275
448918,448918,51-6063.00,51-7041.00,0.00530904076665
448922,448922,51-6063.00,51-8013.00,0.00667953757648
448935,448935,51-6063.00,51-9032.00,0.00664596108779
448936,448936,51-6063.00,51-9041.00,0.00581309862752
448946,448946,51-6063.00,51-9121.00,0.00605127246009
448947,448947,51-6063.00,51-9122.00,0.00677754454699
448949,448949,51-6063.00,51-9141.00,0.00590905642201
448950,448950,51-6063.00,51-9151.00,0.00636986919602
448953,448953,51-6063.00,51-9193.00,0.00549295297235
448959,448959,51-6063.00,51-9196.00,0.00509032278812
448961,448961,51-6063.00,51-9198.00,0.00580122267573
448962,448962,51-6063.00,51-9199.01,0.00681993617506
449018,449018,51-6064.00,51-6093.00,0.00694889119493
449023,449023,51-6064.00,51-7041.00,0.0057492533896
449033,449033,51-6064.00,51-8099.03,0.00655752622885
449040,449040,51-6064.00,51-9032.00,0.00526930132208
449041,449041,51-6064.00,51-9041.00,0.00306200353733
449051,449051,51-6064.00,51-9121.00,0.00426087179629
449052,449052,51-6064.00,51-9122.00,0.00709202297944
449058,449058,51-6064.00,51-9193.00,0.005854762545
449063,449063,51-6064.00,51-9195.07,0.00630748286091
449064,449064,51-6064.00,51-9196.00,0.00502402861902
449067,449067,51-6064.00,51-9199.01,0.00564646999198
449081,449081,51-6064.00,53-3032.00,0.00481753860283
449086,449086,51-6064.00,53-4013.00,0.00578863067682
449105,449105,51-6064.00,53-7021.00,0.00705658007045
449106,449106,51-6064.00,53-7031.00,0.00592541113687
449107,449107,51-6064.00,53-7032.00,0.00523635168653
449112,449112,51-6064.00,53-7062.00,0.00622347961811
449116,449116,51-6064.00,53-7072.00,0.00713253278084
449127,449127,51-6091.00,51-7041.00,0.00643113833703
449137,449137,51-6091.00,51-8099.03,0.00705310295076
449141,449141,51-6091.00,51-9022.00,0.00467035416638
449144,449144,51-6091.00,51-9032.00,0.00683350693161
449154,449154,51-6091.00,51-9111.00,0.00699058607352
449155,449155,51-6091.00,51-9121.00,0.00361177119973
449156,449156,51-6091.00,51-9122.00,0.007055837743
449162,449162,51-6091.00,51-9193.00,0.00498455878185
449167,449167,51-6091.00,51-9195.07,0.00423876984558
449168,449168,51-6091.00,51-9196.00,0.00551677702804
449171,449171,51-6091.00,51-9199.01,0.00603907501792
449189,449189,51-6091.00,53-4012.00,0.0060417851678
449190,449190,51-6091.00,53-4013.00,0.00684478908198
449209,449209,51-6091.00,53-7021.00,0.00584481899613
449213,449213,51-6091.00,53-7041.00,0.00666449896826
449228,449228,51-6092.00,51-7031.00,0.00676561254682
449329,449329,51-6093.00,51-7021.00,0.00447014960459
449355,449355,51-6093.00,51-9071.07,0.00396598384216
449357,449357,51-6093.00,51-9082.00,0.00665844262963
449364,449364,51-6093.00,51-9151.00,0.00581571022122
449369,449369,51-6093.00,51-9195.03,0.00570416279446
449372,449372,51-6093.00,51-9195.07,0.00604404281895
449375,449375,51-6093.00,51-9198.00,0.00631853384381
449421,449421,51-6093.00,53-7062.00,0.006896733145
449556,449556,51-7021.00,51-9071.07,0.00684874203997
449562,449562,51-7021.00,51-9122.00,0.00703505015827
449565,449565,51-7021.00,51-9151.00,0.00672316547002
449576,449576,51-7021.00,51-9198.00,0.0063120297731
449602,449602,51-7021.00,53-5021.02,0.00698434653183
449619,449619,51-7021.00,53-7041.00,0.00676076875688
449671,449671,51-7031.00,51-9195.05,0.00718030650241
449828,449828,51-7041.00,51-7042.00,0.0071528441371
449844,449844,51-7041.00,51-9032.00,0.00422132505253
449845,449845,51-7041.00,51-9041.00,0.00608446377688
449855,449855,51-7041.00,51-9121.00,0.00458478797272
449856,449856,51-7041.00,51-9122.00,0.00665205577687
449862,449862,51-7041.00,51-9193.00,0.0057225330523
449867,449867,51-7041.00,51-9195.07,0.00699055432282
449868,449868,51-7041.00,51-9196.00,0.00428303395385
449909,449909,51-7041.00,53-7021.00,0.00719056111184
